Rank,CustomerID,Churn_Probability,MonthlyCharges,CLV,Expected_Loss,Expected_Value_of_Action
3352,7251-XFOIL,0.1151856088793231,89.2,2140.8,246.5893514888549,23.97680544665647
3353,3339-EAQNV,0.10564496484975924,97.25,2334.0,246.57534795933807,23.972604387801425
3354,2284-VFLKH,0.10344425644626391,99.25,2382.0,246.40421885500064,23.921265656500182
3355,9643-YBLUR,0.1485951625891718,69.05,1657.1999999999998,246.25190344277547,23.87557103283264
3356,2273-QCKXA,0.20894089559447435,49.05,1177.1999999999998,245.96522229381517,23.789566688144546
3357,8985-OOPOS,0.13810678560661557,74.1,1778.3999999999999,245.60910752280512,23.682732256841533
3358,1004-NOZNR,0.10767255221822558,94.8,2275.2,244.9765908069068,23.492977242072044
3359,0297-RBCSG,0.15612050680341077,65.35,1568.3999999999999,244.85940287046944,23.45782086114083
3360,2478-EEWWM,0.23028421813309938,44.3,1063.1999999999998,244.83818071911122,23.451454215733364
3361,3665-JATSN,0.2568902318744183,39.7,952.8000000000001,244.76501292994575,23.429503878983724
3362,8160-HOWOX,0.152501139959097,66.85,1604.3999999999999,244.67282895037522,23.40184868511257
3363,1346-PJWTK,0.10808827558575751,94.15,2259.6000000000004,244.2362675135777,23.270880254073305
3364,9114-VEPUF,0.10584125611544737,96.1,2306.3999999999996,244.11227310466776,23.233681931400326
3365,3086-RUCRN,0.09850594893128362,103.1,2474.3999999999996,243.74312003556815,23.122936010670443
3366,7868-BGSZA,0.12657163952438671,80.2,1924.8000000000002,243.62509175653958,23.087527526961864
3367,4323-OHFOW,0.09607827277728659,105.55,2533.2,243.38548059942238,23.015644179826708
3368,2041-JIJCI,0.1582953492327528,64.0,1536.0,243.1416564215083,22.942496926452478
3369,8894-JVDCV,0.08803633956907173,115.05,2761.2,243.08594081812083,22.925782245436253
3370,7365-BVCJH,0.41509422684590713,24.4,585.5999999999999,243.07917924096319,22.923753772288947
3371,2607-FBDFF,0.20646685851794472,49.0,1176.0,242.80502561710298,22.841507685130892
3372,3679-XASPY,0.5195300714597823,19.45,466.79999999999995,242.51663735742633,22.754991207227903
3373,7030-NJVDP,0.11312322613118755,89.25,2142.0,242.30995037300374,22.692985111901123
3374,0822-QGCXA,0.1202549038056538,83.85,2012.3999999999999,242.0009684184977,22.600290525549312
3375,0374-IOEGQ,0.22593243687995157,44.6,1070.4,241.83808043630017,22.551424130890055
3376,6896-SRVYQ,0.13627986109552556,73.85,1772.3999999999999,241.54242580570948,22.46272774171284
3377,7055-JCGNI,0.08981613488443732,111.95,2686.8,241.3179912075062,22.395397362251856
3378,2632-IVXVF,0.08994795433761629,111.75,2682.0,241.2404135334869,22.372124060046062
3379,8547-NSBBO,0.1037271038212361,96.75,2322.0,240.8543350729102,22.256300521873058
3380,8294-UIMBA,0.10628544469876189,94.4,2265.6000000000004,240.80030350951498,22.240091052854496
3381,2368-GAKKQ,0.08808784005347854,113.65,2727.6000000000004,240.2683925298681,22.080517758960426
3382,7940-UQQUG,0.09587080563787881,104.4,2505.6000000000004,240.2138906062692,22.064167181880748
3383,2270-CHBFN,0.10504797129403783,95.1,2282.3999999999996,239.7614896815119,21.928446904453565
3384,8433-WPJTV,0.09605743072854256,103.9,2493.6000000000004,239.52880926469376,21.85864277940813
3385,0254-FNMCI,0.09080497463446754,109.9,2637.6000000000004,239.50720109587164,21.852160328761485
3386,7148-XZPHA,0.12545803531910482,79.4,1905.6000000000001,239.07283210408616,21.72184963122585
3387,8242-JSVBO,0.22277348248410286,44.65,1071.6,238.72406382996462,21.617219148989378
3388,2019-HDCZY,0.09691921932795555,102.6,2462.3999999999996,238.65388567315773,21.596165701947314
3389,9588-OZDMQ,0.22084565817085777,45.0,1080.0,238.5133108245264,21.553993247357923
3390,4800-VHZKI,0.4991228221435417,19.9,477.59999999999997,238.3810598557555,21.514317956726643
3391,6704-UTUKK,0.2163129340493189,45.9,1101.6,238.29032814872969,21.48709844461891
3392,1791-PQHBB,0.16220491971319434,61.2,1468.8000000000002,238.24658607473987,21.473975822421963
3393,3780-YVMFA,0.1448077725151259,68.55,1645.1999999999998,238.2377473418851,21.471324202565526
3394,5186-EJEGL,0.14276715339092955,69.5,1668.0,238.13561185607048,21.440683556821142
3395,4138-NAXED,0.12245193074826495,81.0,1944.0,238.04655337462705,21.413966012388116
3396,6265-SXWBU,0.10351239518235125,95.75,2298.0,237.87148412904318,21.361445238712946
3397,7016-NVRIC,0.1098991229286224,90.1,2162.3999999999996,237.64586342085303,21.293759026255913
3398,6952-OMNWB,0.12322194223075614,80.35,1928.3999999999999,237.6211933977901,21.28635801933703
3399,8769-KKTPH,0.09935112936986498,99.65,2391.6000000000004,237.60816100096912,21.28244830029074
3400,1394-SUIUH,0.11620474966522529,85.15,2043.6000000000001,237.47602641585442,21.24280792475632
3401,2582-FFFZR,0.1955375099708786,50.6,1214.4,237.46075210863498,21.238225632590485
3402,5161-UBZXI,0.09296522482044087,106.35,2552.3999999999996,237.28443983169325,21.18533194950797
3403,3589-PPVKW,0.22244566770736535,44.4,1065.6,237.0381035089685,21.11143105269055
3404,1471-GIQKQ,0.19772267561840437,49.95,1198.8000000000002,237.0299435313432,21.10898305940296
3405,7409-JURKQ,0.08828706044804505,111.8,2683.2,236.89184059419446,21.06755217825834
3406,5172-MIGPM,0.15055134476291215,65.55,1573.1999999999998,236.84737558101338,21.05421267430401
3407,6908-VVYHM,0.1087897391243278,90.65,2175.6000000000004,236.6829564388876,21.004886931666277
3408,5996-NRVXR,0.10026344441866666,98.15,2355.6000000000004,236.18056967261123,20.854170901783363
3409,1543-LLLFT,0.10005010573721478,98.3,2359.2,236.03820945523708,20.811462836571124
3410,6266-QHOJZ,0.10936913160561983,89.85,2156.3999999999996,235.84359539435854,20.753078618307555
3411,9107-UKCKY,0.12304320949798395,79.8,1915.1999999999998,235.65235483053883,20.695706449161648
3412,0365-GXEZS,0.12556041347059604,78.2,1876.8000000000002,235.6517840016147,20.6955352004844
3413,7080-TNUWP,0.10325017969506227,95.0,2280.0,235.41040970474197,20.623122911422584
3414,8630-FJLIB,0.14044778888684661,69.8,1675.1999999999998,235.27813594324542,20.583440782973625
3415,2826-UWHIS,0.12040402002120773,81.4,1953.6000000000001,235.22129351343145,20.56638805402943
3416,6599-GZWCM,0.1310512942282325,74.65,1791.6000000000001,234.79149873930137,20.437449621790407
3417,8133-ANHHJ,0.09495794014848155,103.0,2472.0,234.7360280470464,20.42080841411392
3418,3890-RTCMS,0.1977654336971445,49.45,1186.8000000000002,234.70801671177114,20.41240501353134
3419,5207-PLSTK,0.20050873916915593,48.75,1170.0,234.59522482791243,20.37856744837373
3420,6917-YACBP,0.10886586620969825,89.75,2154.0,234.49707581569004,20.349122744707003
3421,6341-AEVKX,0.09366657530737196,104.3,2503.2,234.46617130941348,20.339851392824045
3422,0580-PIQHM,0.09615555862885179,101.6,2438.3999999999996,234.46571416059217,20.339714248177643
3423,3572-UOLYZ,0.11519317613879865,84.8,2035.1999999999998,234.441152077683,20.332345623304903
3424,7629-WFGLW,0.10210420967537803,95.65,2295.6000000000004,234.39042373079783,20.317127119239345
3425,7277-OZCGZ,0.1095934633013151,89.05,2137.2,234.22314976757062,20.26694493027118
3426,7501-VTYLJ,0.189176099254239,51.55,1237.1999999999998,234.04866999734446,20.21460099920334
3427,5198-HQAEN,0.10867233071406335,89.7,2152.8,233.9497935612356,20.18493806837067
3428,4686-GEFRM,0.09876076227920678,98.7,2368.8,233.94449368698506,20.183348106095508
3429,5778-BVOFB,0.16379166584403337,59.5,1428.0,233.89449882527967,20.168349647583895
3430,6368-NWMCE,0.1428942247789599,68.15,1635.6000000000001,233.71779404846686,20.11533821454006
3431,6556-DBKZF,0.12800830105395145,76.05,1825.1999999999998,233.64075108367214,20.092225325101637
3432,1304-SEGFY,0.09946155033399247,97.85,2348.3999999999996,233.57550480434787,20.07265144130436
3433,9924-JPRMC,0.08230474231048164,118.2,2836.8,233.48209298637434,20.0446278959123
3434,7398-LXGYX,0.11471112157148318,84.8,2035.1999999999998,233.46007462228255,20.03802238668476
3435,4280-DLSHD,0.17758516176559808,54.75,1314.0,233.34690255999587,20.004070767998755
3436,1116-DXXDF,0.09669011984813933,100.45,2410.8,233.10054092989432,19.930162278968297
3437,6257-RJOHI,0.19107065113139696,50.8,1219.1999999999998,232.95333785939914,19.886001357819737
3438,6465-GSRCL,0.09103350686186232,106.6,2558.3999999999996,232.90012395538852,19.870037186616557
3439,0665-XHDJU,0.09761737367135427,99.4,2385.6000000000004,232.8760066303828,19.86280198911483
3440,8107-RZLNV,0.09127866969082883,106.3,2551.2,232.8701421152425,19.86104263457274
3441,9031-ZVQPT,0.08967266846637512,108.2,2596.8,232.86198547348292,19.858595642044875
3442,0621-HJWXJ,0.11896215832398713,81.55,1957.1999999999998,232.83273627170757,19.849820881512272
3443,0959-WHOKV,0.09788996235051468,99.0,2376.0,232.5865505448229,19.77596516344687
3444,4083-BFNYK,0.10201043853035079,95.0,2280.0,232.58379984919978,19.775139954759936
3445,6288-LBEAR,0.12249789957361239,79.1,1898.3999999999999,232.55001255054574,19.765003765163726
3446,3094-JOJAI,0.13051035073834721,74.15,1779.6000000000001,232.25622017396273,19.676866052188814
3447,4450-YOOHP,0.1908669365453847,50.65,1215.6,232.01784806456962,19.605354419370883
3448,4184-VODJZ,0.1056023440969788,91.35,2192.3999999999996,231.52257919821628,19.45677375946488
3449,4627-MIHJH,0.08747431074591536,110.25,2646.0,231.45702623369203,19.43710787010761
3450,2933-FILNV,0.3946055335115705,24.4,585.5999999999999,231.08100042437565,19.324300127312696
3451,7088-FBAWU,0.1291267754821797,74.55,1789.1999999999998,231.03362669271593,19.31008800781477
3452,4109-CYRBD,0.18640730087408078,51.6,1238.4,230.84680140246167,19.25404042073849
3453,2761-XECQW,0.22186517238115194,43.35,1040.4,230.8285253453505,19.24855760360515
3454,0015-UOCOJ,0.19953964456605386,48.2,1156.8000000000002,230.82746083401113,19.248238250203343
3455,2172-EJXVF,0.09078481364865017,105.9,2541.6000000000004,230.7386823694093,19.22160471082279
3456,4226-KKDON,0.14421295280972082,66.65,1599.6000000000001,230.68303931442944,19.204911794328822
3457,5055-BRMNE,0.0900546042991349,106.7,2560.8,230.61183068922466,19.183549206767395
3458,7410-OIEDU,0.12030719112228508,79.85,1916.3999999999999,230.5567010667471,19.167010320024133
3459,8226-BXGES,0.10738821460320744,89.45,2146.8,230.54101911016573,19.16230573304972
3460,1228-ZLNBX,0.127256030648361,75.3,1807.1999999999998,229.97709858771796,18.993129576315383
3461,1135-HIORI,0.0859260832121063,111.45,2674.8,229.83508737574195,18.95052621272258
3462,1810-BOHSY,0.09933280819443496,96.4,2313.6000000000004,229.81638503864477,18.944915511593422
3463,5578-NKCXI,0.09643763785548669,99.25,2382.0,229.71445337176928,18.91433601153078
3464,1353-LJWEM,0.15713069403214303,60.9,1461.6,229.66222239738022,18.898666719214063
3465,7661-CPURM,0.10899355065374708,87.7,2104.8,229.40962541600686,18.82288762480205
3466,5898-IGSLP,0.10680675206856008,89.3,2143.2,228.90823103333796,18.67246931000139
3467,1291-CUOCY,0.08621778401095517,110.6,2654.3999999999996,228.8564858786794,18.656945763603815
3468,8993-IZEUX,0.13773622449787065,69.15,1659.6000000000001,228.58703817666614,18.57611145299984
3469,6243-OZGFH,0.2118378352937654,44.95,1078.8000000000002,228.53065671491416,18.55919701447425
3470,9825-YCXWZ,0.09413534136152459,101.1,2426.3999999999996,228.40999227960322,18.52299768388096
3471,9272-LSVYH,0.13557795101576126,70.15,1683.6000000000001,228.25903833013567,18.477711499040694
3472,3428-MMGUB,0.10598447892896679,89.55,2149.2,227.7818421141354,18.334552634240623
3473,1728-BQDMA,0.21351172769344365,44.45,1066.8000000000002,227.77431110336573,18.332293331009723
3474,1767-TGTKO,0.2088042900575266,45.45,1090.8000000000002,227.76371959475006,18.329115878425014
3475,1060-ENTOF,0.08997639554886083,105.4,2529.6000000000004,227.6042901803984,18.281287054119517
3476,3327-YBAKM,0.09786408645013131,96.9,2325.6000000000004,227.5927194484254,18.277815834527615
3477,2789-CZANW,0.08595922387502149,110.3,2647.2,227.55125744195686,18.265377232587056
3478,3410-MHHUM,0.10040857486131798,94.4,2265.6000000000004,227.48566720580203,18.2457001617406
3479,4393-GEADV,0.08257814245080172,114.75,2754.0,227.42020430950794,18.22606129285238
3480,4822-LPTYJ,0.091155768452448,103.75,2490.0,226.9778634465955,18.093359033978643
3481,7537-CBQUZ,0.08643377879787059,109.4,2625.6000000000004,226.94052961168904,18.082158883506708
3482,4119-ZYPZY,0.08851762931290809,106.8,2563.2,226.888387454846,18.066516236453793
3483,8990-ZXLSU,0.1368657550793605,69.05,1657.1999999999998,226.8139293175162,18.04417879525485
3484,9743-DQKQW,0.37600455252513487,25.1,602.4000000000001,226.5051424411413,17.95154273234239
3485,5268-DSMNQ,0.09630952881801355,97.95,2350.8,226.40444034538626,17.92133210361588
3486,4304-TSPVK,0.08201298223792312,114.9,2757.6000000000004,226.15899981929684,17.847699945789046
3487,8041-TMEID,0.08682985811477914,108.5,2604.0,226.10495053088488,17.831485159265455
3488,6217-TOWGS,0.12492288104137306,75.4,1809.6000000000001,226.0604455324687,17.81813365974061
3489,5855-EIBDE,0.0883048243345104,106.65,2559.6000000000004,226.02502836661284,17.807508509983847
3490,4377-VDHYI,0.1036088451447138,90.8,2179.2,225.7843953393603,17.73531860180809
3491,8878-RYUKI,0.15820512533899264,59.45,1426.8000000000002,225.72707283367473,17.71812185010242
3492,4075-JFPGR,0.10056061108196264,93.5,2244.0,225.65801126792417,17.697403380377253
3493,1264-FUHCX,0.16690305777751963,56.3,1351.1999999999998,225.51941166898447,17.655823500695334
3494,7049-GKVZY,0.11762525609417876,79.85,1916.3999999999999,225.41704077888417,17.62511223366525
3495,2056-EVGZL,0.08880970904799243,105.75,2538.0,225.3990415638048,17.619712469141433
3496,6794-HKIAJ,0.10344678549170565,90.7,2176.8,225.18296265834488,17.554888797503466
3497,5693-PIPCS,0.0940774182337745,99.65,2391.6000000000004,224.9955534478951,17.498666034368526
3498,7824-PANSQ,0.11619634864921242,80.65,1935.6000000000001,224.9096524454156,17.472895733624668
3499,4827-LTQRJ,0.08468451708490443,110.6,2654.3999999999996,224.7865821501703,17.43597464505109
3500,0939-EREMR,0.17520651819259392,53.45,1282.8000000000002,224.75492153745952,17.426476461237854
3501,1229-RCALF,0.08142676689542731,115.0,2760.0,224.73787663137938,17.421362989413808
3502,9767-FFLEM,0.13466294551597202,69.5,1668.0,224.61779312064132,17.3853379361924
3503,4159-NAAIX,0.09602402134105761,97.45,2338.8,224.58098111246557,17.37429433373967
3504,4673-KKSLS,0.10671659397322815,87.6,2102.3999999999996,224.36096716931482,17.30829015079445
3505,7596-LDUXP,0.10973979287813677,85.15,2043.6000000000001,224.26424072576032,17.279272217728092
3506,5294-IMHHT,0.09558702058499897,97.75,2346.0,224.24715029240758,17.274145087722275
3507,3253-HKOKL,0.09310775745832287,100.3,2407.2,224.1289937536748,17.238698126102435
3508,3748-FVMZZ,0.23316385921876273,40.05,961.1999999999999,224.1171014810747,17.235130444322408
3509,3701-SFMUH,0.1339751556578638,69.7,1672.8000000000002,224.1136403844746,17.234092115342378
3510,5895-QSXOD,0.13314663585419015,70.05,1681.1999999999998,223.84612419806444,17.153837259419333
3511,4075-WKNIU,0.12705836426069161,73.35,1760.3999999999999,223.6735444445215,17.10206333335644
3512,1162-ECVII,0.08491552172964423,109.75,2634.0,223.6674842358829,17.100245270764873
3513,6161-ERDGD,0.10906208477298915,85.45,2050.8,223.66452345244616,17.099357035733846
3514,3655-SNQYZ,0.08228222076882434,113.25,2718.0,223.64307604966456,17.092922814899367
3515,3059-NGMXB,0.1345132924727837,69.2,1660.8000000000002,223.3996761387992,17.019902841639762
3516,9708-HPXWZ,0.20487230451859023,45.4,1089.6,223.2288630034559,16.96865890103676
3517,0003-MKNFE,0.15512265985966184,59.9,1437.6,223.00433581424986,16.90130074427495
3518,0661-KBKPA,0.11791824448612735,78.75,1890.0,222.8654820787807,16.85964462363421
3519,9103-CXVOK,0.4701627051999556,19.75,474.0,222.85712226477895,16.85713667943368
3520,6202-DYYFX,0.121978900602281,76.0,1824.0,222.48951469856055,16.746854409568158
3521,1453-RZFON,0.18550687138225483,49.9,1197.6,222.16302916738837,16.648908750216506
3522,8847-GEOOQ,0.15374562709934786,60.2,1444.8000000000002,222.13168203313782,16.63950460994134
3523,1492-KGETH,0.11809763350525757,78.35,1880.3999999999999,222.0707900432863,16.621237012985887
3524,5651-CPDND,0.20106271743584384,46.0,1104.0,221.9732400491716,16.591972014751477
3525,1053-MXTTK,0.08512021690687017,108.65,2607.6000000000004,221.9594776063547,16.587843281906416
3526,8166-ORCHU,0.09880260407897537,93.55,2245.2,221.8316066781155,16.549482003434647
3527,1422-DGUBX,0.1166227430962384,79.25,1902.0,221.81645736904542,16.544937210713627
3528,7426-WEIJX,0.11414891918313308,80.95,1942.8000000000002,221.76852018899098,16.530556056697293
3529,1163-VIPRI,0.08454080145062677,109.3,2623.2,221.76743036528413,16.530229109585235
3530,1456-TWCGB,0.18759320932421603,49.25,1182.0,221.73517342122335,16.520552026367
3531,0727-BNRLG,0.09450800285279093,97.65,2343.6000000000004,221.48895548580086,16.446686645740257
3532,2432-TFSMK,0.10295912648225376,89.6,2150.3999999999996,221.40330558743847,16.420991676231537
3533,1170-SASML,0.10795797817466761,85.4,2049.6000000000004,221.27067206679877,16.381201620039633
3534,3612-YUNGG,0.08433065354670556,109.2,2620.8,221.01377681520594,16.30413304456178
3535,6351-SCJKT,0.22265950268528573,41.35,992.4000000000001,220.96729046487758,16.29018713946327
3536,2294-SALNE,0.10603167417608764,86.8,2083.2,220.88518364362574,16.265555093087713
3537,2272-JKMSI,0.08295988814613332,110.8,2659.2,220.6069345581977,16.182080367459307
3538,9972-VAFJJ,0.09777924475317648,94.0,2256.0,220.58997616316614,16.176992848949837
3539,5696-CEIQJ,0.08906371662587032,103.15,2475.6000000000004,220.4861368790046,16.14584106370137
3540,3452-SRFEG,0.12311999239814053,74.6,1790.3999999999999,220.4340343896308,16.130210316889233
3541,3621-CHYVB,0.18399161320711066,49.9,1197.6,220.3483559768357,16.104506793050703
3542,8217-QYOHV,0.16466902078613813,55.75,1338.0,220.32714981185282,16.098144943555837
3543,3090-LETTY,0.1505901333299388,60.95,1462.8000000000002,220.28324703503452,16.08497411051036
3544,7471-MQPOS,0.12585596246782213,72.9,1749.6000000000001,220.1975919337016,16.059277580110475
3545,0277-BKSQP,0.16863687575395275,54.4,1305.6,220.1723049843607,16.051691495308205
3546,0815-MFZGM,0.09260127481788723,99.0,2376.0,220.02062896730004,16.006188690190015
3547,6008-NAIXK,0.16531364098879436,55.45,1330.8000000000002,219.99939342788758,15.999818028366278
3548,1635-FJFCC,0.2080108664255369,44.05,1057.1999999999998,219.90908798507758,15.972726395523267
3549,5360-LJCNJ,0.08713016087275735,105.15,2523.6000000000004,219.88167397849048,15.964502193547148
3550,3633-CDBUW,0.11331028454742542,80.85,1940.3999999999999,219.86727613582428,15.96018284074728
